3,47,-115.146372,36.124423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,447,-115.174531,36.112379,22,44,44,19,21,36,22,19,14,39,31,16,12,29,26,27,28,47,37,34,35,72,80,42,46,64,78,32,58,0,0,1
3.5,7,-112.7413852,33.9662795,0,0,3,1,0,1,4,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,1,0,0,0,1,3,0,0,1
2.5,3,-112.2720759,33.582258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,27,-111.8566132,33.26135635,0,13,8,5,1,10,9,7,1,10,6,3,2,8,11,11,4,17,8,18,4,25,5,13,1,28,6,8,17,0,0,1
3.5,27,-112.3560669,33.4644938,0,1,5,0,0,0,3,0,0,4,3,4,0,2,6,7,0,1,9,6,0,2,12,6,0,0,10,4,10,0,0,1
2,9,-115.19914,36.03648,3,1,7,3,1,1,4,2,2,1,2,2,3,2,11,3,3,3,8,6,2,0,6,6,1,2,10,5,18,1,1,-1
4,67,-3.1918707,55.9477892,1,3,0,0,2,3,3,0,1,4,3,0,2,2,3,0,1,3,2,0,0,8,4,0,1,5,1,0,6,0,0,-1
3.5,114,-115.2564721,36.2627888,1,53,15,0,0,21,11,0,0,35,7,0,0,43,13,1,0,56,13,0,0,100,37,0,0,82,47,0,58,1,1,1
4.5,30,-111.8881559,33.56836951,0,3,6,0,0,2,5,0,0,4,10,0,0,4,4,0,0,1,6,0,0,0,0,0,0,0,0,0,7,0,0,1
2.5,23,-112.3577315,33.6091585,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,-1
4,32,-112.036439,33.602657,1,5,7,18,0,0,8,24,0,1,7,14,0,2,5,9,0,1,11,19,0,3,22,12,0,2,23,10,13,0,0,1
4,6,-111.876964,33.33652,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,-1
2.5,6,-112.287468,33.49218,0,2,2,3,0,0,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,1,1,4,0,0,-1
3.5,18,-115.2611041,36.1135598,1,1,1,2,0,0,2,1,0,0,5,0,0,1,2,0,1,0,0,4,0,2,0,5,0,0,3,3,4,0,0,1
3.5,110,-89.393226,43.07409,0,5,5,5,0,2,9,4,0,0,7,5,0,2,5,5,0,0,12,11,0,8,22,9,0,6,13,0,19,0,0,1
3.5,9,-115.1183814,36.02762847,3,1,7,5,2,0,5,2,3,0,5,11,6,3,2,9,4,1,12,7,5,0,5,7,7,1,4,6,9,0,0,-1
3.5,10,-112.0476957,33.4652484,0,0,0,0,0,2,0,1,0,1,1,3,0,1,2,1,0,0,5,1,0,1,1,0,0,0,1,1,4,0,0,1
4.5,4,-89.3650884,43.0884357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4,18,-115.170409,36.1182919,0,0,9,8,2,0,1,6,3,0,3,11,0,0,1,8,1,0,6,4,5,1,4,17,1,0,6,4,6,0,0,-1
3.5,39,-111.979545,33.640232,0,0,7,5,0,1,18,20,0,0,7,7,0,2,6,12,0,0,8,8,0,1,14,12,0,1,8,8,6,0,0,1
3.5,40,-112.1164816,33.5778831,0,7,26,6,0,0,15,1,0,9,20,6,0,5,19,8,0,7,22,15,0,5,25,12,0,8,24,8,10,0,0,1
4,7,-111.92487,33.514027,0,2,1,1,0,2,2,2,0,1,1,3,0,2,0,1,0,1,0,2,1,8,0,1,1,3,1,0,4,0,0,-1
3,12,-111.9112366,33.3623752,0,0,0,1,0,0,1,2,0,0,1,0,0,0,2,2,0,0,0,0,0,1,1,0,0,0,2,3,2,0,0,-1
3,17,-111.9673621,33.3781184,0,1,1,0,0,0,1,0,0,1,3,1,0,1,0,3,0,0,0,2,1,1,2,0,0,1,0,1,3,0,0,1
4,137,-112.047195,33.537514,0,5,45,44,0,7,37,40,0,10,17,21,0,3,24,23,0,5,22,28,0,2,23,26,0,0,28,14,37,0,0,1
4,8,-115.264308,36.281058,0,2,4,5,0,1,5,7,0,1,8,7,0,0,7,4,0,2,11,3,1,1,16,4,1,2,4,5,5,0,0,-1
4,93,-111.713364,33.594963,0,0,1,1,0,0,2,4,0,1,2,3,0,0,5,5,0,0,3,13,0,0,6,23,0,1,3,8,15,0,0,1
3,17,-3.1973857,55.9540342,0,1,0,0,0,4,1,0,0,2,2,0,0,2,2,0,2,3,5,0,3,4,3,0,0,3,1,0,3,0,0,-1
4.5,18,-112.099237,33.5937119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
2,8,-115.1905212,36.08780303,0,0,3,0,0,0,4,0,0,0,1,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,5,1,2,-1
3.5,11,-115.10561,36.00054,0,1,8,4,0,1,7,7,0,0,5,5,0,0,4,6,0,0,5,5,0,0,4,7,0,0,2,1,6,0,0,1
2.5,5,-112.1162942,33.552987,0,1,0,1,0,0,0,1,0,0,2,2,0,0,1,4,0,1,0,3,0,0,1,2,0,0,4,2,3,0,0,-1
4,120,-112.2732569,33.4641004,0,8,31,13,0,13,26,14,0,9,25,17,0,6,24,24,0,15,42,30,1,16,54,26,1,16,35,17,54,0,0,1
4,10,-111.9064536,33.4948598,0,1,2,0,0,0,1,2,0,0,3,0,0,0,1,5,0,0,1,0,0,0,0,3,0,3,3,2,2,0,0,-1
5,17,-3.1854458,55.9446907,0,0,0,0,2,4,3,0,0,3,10,0,0,5,0,0,0,0,0,0,3,0,8,0,1,1,0,0,4,1,2,-1
4,44,-112.373782,33.654849,0,0,1,0,0,0,2,4,0,0,4,4,0,0,5,0,0,0,3,3,0,0,5,4,0,0,0,0,6,0,0,1
4,560,-115.155751,36.14754725,3,2,19,29,0,5,15,30,1,4,17,41,1,4,14,39,3,3,19,54,3,11,32,73,2,5,41,53,61,4,6,-1
2.5,69,-111.925315,33.5779349,0,1,2,6,0,0,7,11,0,3,5,8,0,5,2,4,0,1,8,13,0,2,8,13,0,1,6,8,16,1,1,1
4,12,-3.1779855,55.9631824,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,0,4,1,0,0,1,3,0,0,1,0,0,-1
3.5,18,-112.238064,33.628251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,2,0,1,0,3,0,0,-1
1.5,3,-111.886203,33.569728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
3.5,356,-111.940428,33.426651,1,5,22,19,1,8,22,27,0,7,35,35,0,2,25,28,0,5,27,42,0,22,41,45,0,57,71,18,65,0,0,-1
4,616,-115.172986,36.128222,1,4,69,93,0,7,59,100,0,6,61,92,0,11,54,95,2,18,81,136,3,11,135,161,3,16,93,118,148,1,1,1
3,44,-115.0406679,36.1067341,3,2,12,13,3,2,11,16,2,0,9,15,0,0,13,13,1,3,6,26,1,3,8,17,7,0,14,23,23,0,0,-1
3.5,155,-112.091191,33.4798163,0,10,27,24,0,17,30,12,0,13,26,22,0,20,24,17,0,32,39,24,0,7,30,26,0,7,58,16,59,0,0,1
3,16,-89.5021602,43.0844596,1,3,2,7,0,0,2,1,0,0,3,4,0,3,3,6,0,2,4,6,0,3,2,7,0,1,6,2,3,0,0,-1
3.5,5,-89.4965662,43.0611404,0,2,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,2,0,0,-1
3.5,13,-111.9391452,33.4266911,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,-1
3.5,19,-111.929773,33.3197988,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,2,3,0,2,4,0,0,0,1,1,6,0,0,-1
3.5,63,-111.9381457,33.37777,0,2,8,6,0,0,7,1,0,0,13,8,0,2,8,3,0,3,8,9,0,1,17,4,0,3,14,4,16,0,0,1
4,109,-115.1710333,36.1226679,0,0,0,10,0,1,1,9,0,0,0,3,1,0,0,3,0,1,1,8,1,0,2,18,0,0,0,7,8,0,0,-1
3,10,-112.0709184,33.567424,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,3,0,0,1,1,1,1,0,0,1
4,22,-112.049053,33.0540274,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,6,1,2,0,5,5,0,2,0,0,1
2.5,46,-115.2026045,36.144807,1,0,14,23,3,0,10,13,2,1,10,18,3,2,10,12,1,3,21,32,3,3,26,19,5,0,18,14,35,0,0,1
4,298,-115.245078,36.159706,1,116,42,1,0,83,44,1,0,126,34,0,0,108,30,0,1,166,48,1,0,288,108,1,0,233,145,1,144,3,3,1
4,75,-112.1203279,33.6674187,0,33,36,12,0,16,28,9,0,14,36,15,0,21,32,9,1,23,34,3,0,52,52,16,0,67,37,11,83,0,0,1
4,72,-112.2733118,33.70863544,0,3,10,2,1,4,4,1,0,2,7,5,0,3,6,1,0,7,13,5,0,13,17,8,0,17,16,3,19,0,0,1
1.5,143,-112.2606,33.533579,2,2,10,17,0,1,11,15,0,0,9,12,1,1,20,61,4,0,15,84,8,3,47,88,13,14,26,11,40,0,0,1
2.5,11,-89.3452006,43.0937705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4.5,11,-112.1323054,33.53847831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,2,0,0,-1
3,6,-89.4864907,43.1036633,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1
3,191,-112.0739539,33.4795817,1,6,27,13,0,12,26,5,0,11,30,7,0,15,25,19,0,10,36,25,1,5,49,17,0,8,49,10,36,1,1,1
2,6,-112.008045,33.437028,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,-1
4,50,-111.996111,33.412592,0,10,8,0,0,10,9,0,0,10,19,0,0,11,18,1,0,16,10,0,0,0,0,0,0,0,0,0,19,0,0,1
3.5,12,-80.53711463,43.47250061,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,-1
4.5,44,-115.093035,36.218985,0,4,15,0,0,5,9,1,0,6,8,1,0,3,17,1,0,2,7,0,0,0,0,0,0,0,0,0,8,0,0,-1
4.5,148,-89.383798,43.0774394,7,14,11,2,11,13,9,1,10,11,10,0,8,19,15,0,12,19,8,1,1,38,15,1,3,43,15,0,35,0,0,-1
2.5,10,-111.977873,33.394393,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,-1
3.5,232,-115.205231,36.1255979,8,7,35,52,20,2,16,53,14,3,25,55,9,3,17,51,13,1,24,92,22,4,42,94,31,6,59,79,99,1,1,1
4.5,424,-115.2258702,36.0552438,1,6,80,87,1,5,95,69,2,13,82,68,1,7,65,82,1,5,98,99,0,7,79,98,0,3,1,9,136,0,0,1
4,172,-89.381006,43.074269,1,2,13,15,0,8,24,28,0,1,24,21,0,9,23,27,0,2,37,64,0,17,50,42,2,12,22,19,56,0,0,-1
1.5,3,-115.247371,36.197664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4,345,-115.151852,36.121237,2,6,64,96,0,8,75,82,2,3,70,81,2,9,80,81,2,10,71,123,1,16,131,140,1,16,127,113,109,0,0,1
3,18,-115.243248,36.252649,4,1,8,3,4,2,14,5,3,1,3,3,8,2,2,4,5,0,4,7,11,2,4,11,9,7,14,5,11,0,0,1
3,25,-112.0861147,33.4948764,0,3,4,1,0,3,5,1,0,4,5,2,0,0,2,4,0,1,11,6,0,3,22,3,0,0,1,0,10,0,0,-1
3.5,29,-89.5244317,43.0985657,0,0,10,4,0,0,5,3,0,5,2,2,0,0,8,0,0,5,4,0,0,5,6,1,0,3,2,2,10,0,0,1
4,16,-112.175567,33.568348,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2,0,0,-1
4,62,-111.9746066,33.678615,0,5,9,14,0,3,17,30,0,2,17,17,0,5,13,27,0,8,18,12,0,6,28,22,0,9,38,11,44,0,0,1
4,4,-115.2855925,36.1671901,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,0,1,0,0,-1
4,27,-112.0273984,33.5093706,0,0,0,3,0,1,2,1,0,0,1,4,0,3,2,4,0,1,2,6,0,0,4,9,0,0,1,1,5,0,0,-1
2,11,-112.083543,33.509984,0,1,2,0,0,0,1,0,0,2,2,0,0,0,1,1,0,0,1,0,0,0,4,1,0,0,0,0,2,0,0,-1
4,15,-111.928258,33.498915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4,375,-115.2437389,36.04714719,28,1,69,185,21,5,50,220,31,3,42,190,30,5,53,235,49,11,92,257,70,5,90,247,70,2,123,225,231,5,6,1
4,13,-89.312721,43.125802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4,103,-111.9791336,33.79848099,0,12,5,0,0,3,6,4,0,5,9,3,0,6,5,4,0,16,5,5,0,57,9,1,0,82,14,2,17,0,0,1
2.5,3,-112.1361274,33.5672322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,58,-115.314551,36.1284289,0,1,1,6,0,0,3,7,0,0,1,3,0,0,1,7,0,0,6,8,0,0,3,4,0,0,5,4,21,0,0,1
2.5,12,-111.686036,33.385489,0,3,3,2,0,0,1,3,0,0,2,0,0,0,3,2,0,1,3,2,0,1,5,5,0,0,4,0,3,0,0,-1
3.5,16,-112.123307,33.666702,0,1,6,2,0,4,6,4,0,5,6,3,0,4,8,2,0,2,6,2,0,1,4,0,0,2,3,1,9,0,0,-1
4,64,-112.0176895,33.6406665,0,0,9,9,0,0,2,4,0,1,2,7,0,0,6,16,0,1,8,23,0,3,12,17,0,1,19,7,17,0,0,1
4,3,-115.1696112,36.1214517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
3,4,-115.278972,36.121116,3,2,8,1,1,2,10,4,1,0,2,4,0,2,4,4,1,2,5,5,2,3,6,7,2,2,6,5,8,0,0,-1
4,4,-115.1907335,36.1335903,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1
4,22,-112.0308358,33.4872924,0,0,2,2,0,0,2,6,0,0,1,2,0,2,0,5,0,0,4,6,0,0,2,1,0,0,0,0,6,0,0,-1
3.5,31,-115.2125455,36.1589411,0,1,12,1,0,0,5,2,0,1,11,0,0,0,11,1,1,1,4,1,1,4,7,4,1,0,1,0,9,0,0,-1
3.5,16,-111.88034,33.5945419,0,0,0,2,0,0,0,1,0,1,0,1,0,0,2,1,0,0,1,1,0,0,0,2,0,1,3,0,1,0,0,-1
2.5,15,-111.689465,33.308204,0,1,1,1,0,5,1,1,1,3,2,1,0,3,1,3,1,3,11,3,0,0,0,3,0,0,2,1,6,0,0,1
4,53,-3.1906273,55.9537266,0,3,0,0,0,8,5,1,0,10,7,0,0,23,13,0,0,5,9,0,0,4,13,0,2,3,2,0,16,0,0,-1
3.5,93,-111.9813513,33.597361,0,2,16,10,0,3,15,9,0,3,12,18,0,4,21,9,0,2,14,25,0,3,34,18,0,8,21,6,26,0,0,1
3,7,-111.9112218,33.3633375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,0,0,-1
2.5,7,-89.4075932,43.071074,0,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
3.5,76,-112.341394,33.438656,0,11,1,0,1,9,0,0,0,16,3,0,0,8,0,0,0,17,4,0,0,49,5,0,0,53,4,0,21,0,0,1
3,57,-111.9746066,33.678615,0,14,7,6,0,18,5,6,3,24,9,7,0,17,6,4,0,19,0,10,0,41,17,7,0,54,19,7,45,0,0,1
2.5,65,-112.2613155,33.5343623,0,1,24,9,0,8,25,11,0,0,25,3,0,5,17,8,1,1,25,10,0,10,27,10,0,12,16,5,9,0,0,1
2.5,22,-115.2108408,36.1442519,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,1,1,0,2,0,2,2,0,0,-1
4.5,4,-3.1674969,55.9755134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1
4,10,-112.0302708,33.4874697,0,1,1,1,0,0,0,0,0,0,3,0,0,2,3,0,0,1,4,1,0,3,2,0,0,5,3,0,5,0,0,-1
3.5,10,-115.0925723,36.2186108,0,0,4,0,0,1,4,0,0,1,2,2,0,1,6,0,0,1,5,1,0,0,1,0,0,0,0,0,9,0,0,-1
3.5,15,-115.0468896,36.040087,1,3,14,1,0,2,8,13,0,0,16,7,0,2,9,8,0,2,8,5,0,0,10,4,0,1,7,12,11,0,0,-1
3,5,-89.420214,43.019521,0,7,0,0,0,12,2,0,0,3,1,0,0,4,2,0,0,4,3,1,0,0,0,1,0,2,1,0,0,0,0,-1
3.5,6,-115.2451796,36.1595573,0,0,1,0,0,0,1,2,0,0,1,2,0,0,1,1,0,0,0,2,0,0,1,0,0,1,1,0,1,0,0,1
4.5,73,-112.340383,33.4593387,0,8,24,21,0,15,20,12,1,3,35,28,1,15,27,19,2,14,36,41,3,15,39,16,2,17,40,29,45,1,1,1
3,12,-111.9210057,33.6372504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,7,-115.1751,36.2224,0,0,2,0,0,1,4,0,0,1,3,1,0,0,1,1,0,0,1,3,0,0,1,0,0,0,0,0,4,0,0,-1
3.5,105,-112.2350274,33.6353549,0,1,8,8,0,1,6,10,0,0,6,13,0,0,12,15,0,1,12,38,0,3,10,30,0,2,17,15,28,0,0,1
4,15,-115.13359,36.115524,0,0,4,1,0,0,2,0,0,0,1,1,0,1,1,0,0,0,1,2,0,0,2,2,0,0,2,1,2,0,0,-1
3.5,15,-111.9292957,33.4656052,0,0,2,2,0,0,0,2,0,0,4,4,0,0,1,1,0,4,0,0,0,3,2,0,0,3,0,0,6,0,0,1
3.5,83,-112.0475385,33.5078595,2,1,9,4,1,0,5,8,4,2,10,10,2,4,9,12,0,3,21,19,3,2,16,20,2,2,19,12,19,0,0,-1
3,22,-112.1220526,33.58154987,0,0,5,2,0,0,4,6,0,0,3,5,0,3,6,13,0,1,2,16,0,2,13,8,0,2,17,2,5,0,0,1
3.5,11,-3.210421535,55.92528327,0,2,0,0,0,1,0,0,0,1,0,0,0,3,0,0,1,2,3,0,0,11,0,0,1,1,0,0,1,0,0,1
3.5,30,-112.3552208,33.464957,0,1,4,4,0,0,1,5,0,2,1,4,0,2,4,5,0,1,14,10,0,0,10,9,0,2,10,13,14,0,0,1
2,9,-89.4574374,43.0149304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,10,-112.037968,33.4070899,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-1
3.5,79,-115.1044113,36.0422984,0,7,15,15,0,2,10,19,1,4,13,12,0,4,18,19,0,6,27,28,0,2,22,15,0,1,18,21,30,1,1,1
4.5,11,-115.1791902,36.27495799,0,0,1,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,3,0,0,0,0,2,2,0,0,-1
4,3,-89.3637978,43.1137346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3,5,-115.1195097,36.11447678,0,0,2,0,1,2,2,0,0,2,2,0,0,0,1,2,0,0,3,2,0,1,1,0,0,0,2,2,5,0,0,-1
4,61,-111.685046,33.416355,0,1,4,1,0,4,8,7,1,4,8,3,0,1,4,5,0,8,8,3,0,1,13,6,0,0,2,0,12,0,0,1
4.5,3,-111.9269465,33.4422844,0,1,0,1,0,0,0,2,0,0,2,3,0,1,0,1,0,0,2,4,0,2,1,0,0,0,0,0,0,0,0,-1
3,21,-115.2002594,36.11474429,0,13,7,0,0,17,0,0,0,8,9,0,0,11,2,0,0,11,2,0,0,9,3,0,0,10,3,0,4,0,0,1
4.5,8,-3.19466663,55.94060793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2.5,21,-114.9638664,36.0122673,0,15,19,0,0,17,7,5,0,28,9,2,0,30,20,2,0,26,18,4,0,20,20,6,0,16,8,1,2,0,0,-1
1,7,-115.206845,36.114821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4.5,9,-111.8078097,33.35101329,0,1,2,1,0,0,7,1,0,1,0,0,0,0,3,1,0,0,5,0,0,1,1,2,0,0,0,1,5,0,0,-1
3,15,-89.52567,43.0904815,0,1,1,0,0,4,2,0,0,4,2,0,0,3,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,0,-1
4.5,112,-3.194447,55.9485903,5,9,0,0,9,2,0,0,9,6,0,0,3,4,1,0,3,4,0,0,8,10,0,0,8,7,1,0,13,0,0,1
3,22,-115.137672,36.128998,1,0,2,0,0,1,3,2,0,0,1,1,0,0,1,2,0,2,3,1,0,0,6,1,0,0,1,1,9,0,0,-1
4.5,3,-111.9863622,33.4531987,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,3,1,0,0,-1
4,67,-115.172557,36.1156338,7,4,31,19,8,7,25,21,10,8,20,22,10,4,17,20,9,12,39,38,22,11,53,20,15,7,29,22,35,2,2,1
2.5,9,-115.2432315,36.04334,1,2,6,7,3,5,5,8,3,4,2,8,3,6,3,6,4,4,5,4,7,0,5,7,8,3,10,10,13,0,0,-1
4,10,-3.1775088,55.9758177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,58,-115.3055866,36.1929381,0,2,9,5,0,2,6,3,0,1,12,7,0,0,9,1,0,2,9,6,0,1,6,9,0,0,3,2,14,0,0,1
4,222,-115.1775155,36.11703446,2,2,8,43,4,4,7,51,0,2,10,58,0,3,9,65,1,3,14,81,3,5,38,102,5,10,22,68,30,0,0,-1
3.5,12,-111.7036797,33.2233728,0,2,1,2,0,1,2,0,0,1,3,2,0,1,1,2,0,1,2,0,0,4,2,4,0,11,10,0,8,0,0,-1
3,15,-112.1570146,33.30940585,0,0,1,1,0,0,0,0,0,0,3,2,0,0,1,1,0,0,1,3,0,1,0,5,0,0,0,2,1,0,0,-1
4,83,-111.87698,33.3372623,2,18,4,0,1,10,4,0,0,10,7,0,0,14,2,0,0,16,6,0,0,71,10,0,0,54,16,0,14,0,0,1
1.5,3,-112.3584488,33.4634252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2,11,-111.981506,33.4797129,0,1,1,0,0,2,0,0,0,2,0,0,0,0,1,0,1,1,2,0,1,1,0,0,0,2,2,0,2,0,0,-1
4,12,-3.1975166,55.9544572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
4,21,-115.029625,36.097408,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,4,0,0,1,1,1,0,1,3,0,0,2,2,8,0,0,1
2,6,-112.1875066,33.6255882,0,0,3,0,0,0,3,1,0,0,0,3,0,0,1,1,0,0,0,5,0,0,2,4,0,0,3,3,5,0,0,-1
4,9,-112.138891,33.7127816,0,0,1,1,0,0,1,0,0,0,2,3,0,1,1,1,0,0,6,5,0,1,4,0,0,0,1,3,4,0,0,-1
4,140,-115.2364833,36.1442244,13,3,42,26,1,15,54,21,4,10,43,21,0,11,32,26,5,8,38,44,6,7,32,22,6,5,32,20,70,0,0,1
2.5,9,-111.875779,33.413158,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,1
4,6,-112.3595377,33.4945805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2.5,13,-111.9586667,33.4070356,0,0,8,0,0,2,6,0,0,2,6,1,0,3,6,2,0,3,7,3,0,4,2,1,0,1,2,1,12,0,0,-1
4,11,-111.7153845,33.601491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,4,0,0,-1
3,9,-111.8887973,33.696715,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,-1
4.5,3,-115.1372058,36.1426225,0,0,2,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,2,2,0,0,0,1,0,1,0,0,-1
3.5,126,-111.9271489,33.4217344,0,12,24,13,0,5,28,16,0,14,25,11,0,8,22,17,0,12,50,23,0,10,42,22,0,9,29,6,43,0,0,1
4,8,-115.0958499,36.0052019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
3.5,21,-112.1858875,33.462094,1,8,2,2,0,4,2,2,1,3,2,2,0,10,7,10,1,9,3,3,2,14,7,9,2,13,6,2,13,0,0,-1
4,136,-111.8408525,33.28454822,0,2,12,11,0,7,20,11,0,5,15,9,0,6,16,14,0,6,35,30,0,10,45,37,0,9,32,20,44,0,0,1
3,112,-89.3446337,43.1033789,0,14,7,0,0,9,5,0,0,7,4,1,0,2,7,3,0,5,11,5,0,14,23,3,0,14,17,1,9,2,2,-1
1.5,3,-111.8583107,33.4146753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2.5,3,-115.225306,36.055363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1
2,8,-115.0652478,36.1003339,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,2,0,0,1,0,0,0,1,1,4,0,0,-1
3.5,27,-112.073625,33.364006,1,1,1,2,1,2,1,3,1,1,4,1,1,2,3,2,0,2,2,10,2,2,3,3,1,1,3,3,10,0,0,1
3,19,-111.6874832,33.2330695,0,0,5,3,0,5,14,14,0,1,5,3,0,2,5,10,0,2,6,13,0,0,4,10,0,0,7,2,8,0,0,-1
3.5,4,-111.9244817,33.566109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
